bfs_id,municipalityLabel,lat,lon
245,Oberengstringen,47.410277777778,8.4633333333333
2455,Lüterkofen-Ichertswil,47.162222222222,7.5055555555556
2457,Messen,47.091388888889,7.4486111111111
246,Oetwil an der Limmat,47.430833333333,8.3941666666667
2461,Schnottwil,47.10875,7.39119
2463,Unterramsern,47.119722222222,7.4833333333333
2464,Lüsslingen-Nennigkofen,47.190277,7.501392
2465,Buchegg,47.136112,7.476402
247,Schlieren,47.398888888889,8.4497222222222
247,Schlieren,47.398888888889,8.4497222222222
2471,Bättwil,47.5,7.5166666666667
2472,Büren,47.451111111111,7.6708333333333
2473,Dornach,47.478888888889,7.6180555555556
2474,Gempen,47.476388888889,7.6597222222222
2475,Hochwald,47.456111111111,7.6397222222222
2476,Hofstetten-Flüh,47.4775,7.5152777777778
2477,Metzerlen-Mariastein,47.466666666667,7.4666666666667
2478,Nuglar-St. Pantaleon,47.471944444444,7.6930555555556
2479,Rodersdorf,47.480555555556,7.4569444444444
248,Uitikon,47.371944444444,8.4530555555556
2480,Seewen,47.435833333333,7.6597222222222
2481,Witterswil,47.487222222222,7.5236111111111
249,Unterengstringen,47.414722222222,8.4497222222222
2491,Hauenstein-Ifenthal,47.378888888889,7.8722222222222
2492,Kienberg,47.441388888889,7.9680555555556
2493,Lostorf,47.384444444444,7.95
2495,Niedergösgen,47.373611111111,7.9930555555556
2497,Obergösgen,47.366388888889,7.9527777777778
2499,Stüsslingen,47.394166666667,7.9708333333333
25,Dachsen,47.665555555556,8.6186111111111
250,Urdorf,47.386666666667,8.4277777777778
250,Urdorf,47.386666666667,8.4277777777778
2500,Trimbach,47.363611111111,7.9
2501,Winznau,47.365555555556,7.9333333333333
2502,Wisen,47.394166666667,7.8875
2503,Erlinsbach,47.406666666667,8.0069444444444
251,Weiningen,47.420833333333,8.4355555555556
2511,Aeschi,47.181944444444,7.6625
2513,Biberist,47.182777777778,7.5586111111111
2514,Bolken,47.192777777778,7.6638888888889
2516,Deitingen,47.215833333333,7.6236111111111
2517,Derendingen,47.19185,7.5899
2518,Etziken,47.188611111111,7.6486111111111
2519,Gerlafingen,47.172222222222,7.5738888888889
2520,Halten,47.1682,7.612
2523,Horriwil,47.183055555556,7.6236111111111
2524,Hüniken,47.185833333333,7.6375
2525,Kriegstetten,47.174722222222,7.5986111111111
2526,Lohn-Ammannsegg,47.169444444444,7.525
2527,Luterbach,47.219444444444,7.5861111111111
2528,Obergerlafingen,47.161111111111,7.5833333333333
2529,Oekingen,47.180277777778,7.6041666666667
2530,Recherswil,47.163611111111,7.5944444444444
2532,Subingen,47.196666666667,7.6152777777778
2534,Zuchwil,47.205555555556,7.5597222222222
2535,Drei Höfe,47.166666666667,7.6333333333333
2541,Balm bei Günsberg,47.252777777778,7.5580555555556
2542,Bellach,47.215,7.5
2543,Bettlach,47.203888888889,7.425
2544,Feldbrunnen-St. Niklaus,47.220833333333,7.5555555555556
2545,Flumenthal,47.237222222222,7.5986111111111
2546,Grenchen,47.193055555556,7.3958333333333
2546,Grenchen,47.193055555556,7.3958333333333
2547,Günsberg,47.256666666667,7.5761111111111
2548,Hubersdorf,47.243333333333,7.5905555555556
2549,Kammersrohr,47.253333333333,7.5933333333333
2550,Langendorf,47.220555555556,7.5144444444444
2551,Lommiswil,47.221666666667,7.4711111111111
2553,Oberdorf,47.231944444444,7.5041666666667
2554,Riedholz,47.23,7.5680555555556
2555,Rüttenen,47.230277777778,7.5297222222222
2556,Selzach,47.205555555556,7.4555555555556
2571,Boningen,47.309444444444,7.8583333333333
2572,Däniken,47.356666666667,7.9819444444444
2573,Dulliken,47.3525,7.9458333333333
2574,Eppenberg-Wöschnau,47.376666666667,8.025
2575,Fulenbach,47.2775,7.8361111111111
2576,Gretzenbach,47.358055555556,7.9986111111111
2578,Gunzgen,47.316388888889,7.8291666666667
2579,Hägendorf,47.334444444444,7.8444444444444
2580,Kappel,47.325,7.85
2581,Olten,47.353055555556,7.9077777777778
2581,Olten,47.353055555556,7.9077777777778
2582,Rickenbach,47.341388888889,7.8583333333333
2583,Schönenwerd,47.371944444444,8.0027777777778
2584,Starrkirch-Wil,47.348333333333,7.9263888888889
2585,Walterswil,47.326111111111,7.9608333333333
2586,Wangen bei Olten,47.344166666667,7.8694444444444
26,Dorf,47.574166666667,8.6497222222222
2601,Solothurn,47.208055555556,7.5375
2601,Solothurn,47.208055555556,7.5375
261,Zurich,47.374444444444,8.5411111111111
